timestamp_16,heart_rate
2020-11-24 10:43:00,0.0
2020-11-24 10:59:00,0.0
2020-11-24 11:03:00,89.0
2020-11-24 11:04:00,59.0
2020-11-24 11:05:00,53.0
2020-11-24 11:06:00,59.0
2020-11-24 11:07:00,60.0
2020-11-24 11:08:00,58.0
2020-11-24 11:09:00,57.0
2020-11-24 11:10:00,58.0
2020-11-24 11:12:00,55.0
2020-11-24 11:13:00,56.0
2020-11-24 11:14:00,55.0
2020-11-24 11:15:00,54.0
2020-11-24 11:17:00,55.0
2020-11-24 11:18:00,54.0
2020-11-24 11:19:00,55.0
2020-11-24 11:20:00,54.0
2020-11-24 11:21:00,56.0
2020-11-24 11:22:00,58.0
2020-11-24 11:23:00,56.0
2020-11-24 11:25:00,55.0
2020-11-24 11:26:00,59.0
2020-11-24 11:27:00,57.0
2020-11-24 11:28:00,58.0
2020-11-24 11:29:00,55.0
2020-11-24 11:30:00,56.0
2020-11-24 11:31:00,59.0
2020-11-24 11:32:00,60.0
2020-11-24 11:33:00,57.0
2020-11-24 11:34:00,56.0
2020-11-24 11:35:00,57.0
2020-11-24 11:36:00,59.0
2020-11-24 11:38:00,57.0
2020-11-24 11:39:00,55.0
2020-11-24 11:40:00,56.0
2020-11-24 11:43:00,54.0
2020-11-24 11:44:00,58.0
2020-11-24 11:46:00,60.0
2020-11-24 11:48:00,63.0
2020-11-24 11:52:00,62.0
2020-11-24 11:53:00,60.0
2020-11-24 11:54:00,63.0
2020-11-24 11:55:00,85.0
