timestamp_16,heart_rate
2020-12-13 15:23:00,77.0
2020-12-13 15:24:00,71.0
2020-12-13 15:25:00,75.0
2020-12-13 15:26:00,99.0
2020-12-13 15:27:00,0.0
2020-12-13 15:31:00,78.0
2020-12-13 15:32:00,76.0
2020-12-13 15:33:00,73.0
2020-12-13 15:34:00,77.0
2020-12-13 15:35:00,90.0
2020-12-13 15:37:00,82.0
2020-12-13 15:39:00,79.0
2020-12-13 15:40:00,78.0
2020-12-13 15:41:00,79.0
2020-12-13 15:42:00,78.0
2020-12-13 15:43:00,81.0
2020-12-13 15:44:00,84.0
2020-12-13 15:45:00,77.0
2020-12-13 15:46:00,78.0
2020-12-13 15:47:00,83.0
2020-12-13 15:48:00,74.0
2020-12-13 15:49:00,78.0
2020-12-13 15:52:00,0.0
2020-12-13 15:53:00,78.0
2020-12-13 15:54:00,75.0
2020-12-13 15:55:00,77.0
2020-12-13 15:56:00,78.0
2020-12-13 15:57:00,81.0
2020-12-13 15:58:00,0.0
