timestamp_16,heart_rate
2020-12-05 15:17:00,77.0
2020-12-05 15:18:00,78.0
2020-12-05 15:19:00,70.0
2020-12-05 15:20:00,83.0
2020-12-05 15:21:00,82.0
2020-12-05 15:23:00,80.0
2020-12-05 15:24:00,81.0
2020-12-05 15:25:00,83.0
2020-12-05 15:26:00,81.0
2020-12-05 15:27:00,79.0
2020-12-05 15:28:00,84.0
2020-12-05 15:30:00,79.0
2020-12-05 15:32:00,76.0
2020-12-05 15:33:00,78.0
2020-12-05 15:34:00,80.0
2020-12-05 15:35:00,79.0
2020-12-05 15:36:00,80.0
2020-12-05 15:37:00,77.0
2020-12-05 15:38:00,81.0
2020-12-05 15:40:00,80.0
2020-12-05 15:41:00,78.0
2020-12-05 15:42:00,80.0
2020-12-05 15:44:00,78.0
2020-12-05 15:45:00,79.0
2020-12-05 15:46:00,76.0
2020-12-05 15:47:00,74.0
2020-12-05 15:48:00,80.0
2020-12-05 15:50:00,79.0
2020-12-05 15:51:00,78.0
2020-12-05 15:53:00,79.0
2020-12-05 15:54:00,77.0
2020-12-05 15:55:00,81.0
2020-12-05 15:56:00,82.0
2020-12-05 15:57:00,78.0
2020-12-05 15:58:00,81.0
2020-12-05 15:59:00,80.0
2020-12-05 16:00:00,79.0
2020-12-05 16:01:00,78.0
2020-12-05 16:02:00,77.0
2020-12-05 16:04:00,79.0
2020-12-05 16:05:00,81.0
2020-12-05 16:06:00,86.0
2020-12-05 16:07:00,78.0
2020-12-05 16:08:00,74.0
2020-12-05 16:09:00,76.0
2020-12-05 16:10:00,78.0
2020-12-05 16:11:00,75.0
2020-12-05 16:12:00,80.0
2020-12-05 16:14:00,79.0
2020-12-05 16:15:00,78.0
2020-12-05 16:16:00,79.0
2020-12-05 16:17:00,84.0
2020-12-05 16:18:00,83.0
2020-12-05 16:19:00,99.0
2020-12-05 16:20:00,0.0
