Timestamp,Theta,Alpha,BetaL,BetaH,Gamma
2020-12-09 10:56:00,3.5658523637218047,1.4081374492481207,1.0499937265037593,0.8132068336466166,0.8395074182330828
2020-12-09 10:57:00,2.7009349264880953,1.0429663025297617,0.8969531436011905,0.9568346889880951,1.2551262066964284
2020-12-09 10:58:00,9.438316416666666,3.039109419494048,1.726406148511905,1.2489818821428569,1.0825563562499998
2020-12-09 10:59:00,62.89061702514881,10.641231786160716,4.2707303805059516,2.288899065773809,2.150841149702381
2020-12-09 11:00:00,3.0423232021087014,0.8984360243540243,0.790463407038907,1.0589556156816156,1.1979265913275916
2020-12-09 11:01:00,2.103188613541666,0.9658796822916668,0.8663691053571431,0.9505280349702382,1.000957140327381
2020-12-09 11:02:00,2.5652451002976195,0.9536457395833333,0.7725952418154759,1.192426138988095,1.5627840355654765
2020-12-09 11:03:00,2.4762472758928564,0.906000767261905,0.6918787269345238,0.626040572470238,0.6093911688988094
2020-12-09 11:04:00,3.1181257044847044,1.2075890359370358,0.988824966438967,1.2627902794772794,2.1673501275616274
2020-12-09 11:05:00,3.333450734523809,1.0176076849702382,0.9215538491071429,1.0991003293154764,1.2833398383928578
2020-12-09 11:06:00,4.269472118154761,1.257845601488095,1.118214951339286,1.1178602534226187,1.3335642013392854
2020-12-09 11:07:00,11.880928100683095,2.7549142450252453,1.3151607714582714,1.3410962122067118,1.3978992566082566
2020-12-09 11:08:00,4.597588916666667,1.1334629369047615,0.93199926875,1.1910514375,1.4818033062500002
2020-12-09 11:09:00,3.7191377223214284,1.264294309226191,1.1807058291666672,1.1908137001488097,1.5272674032738096
2020-12-09 11:10:00,12.467119999999994,2.3536435312499995,1.5305811605654767,1.6491142294642853,2.0514456831845242
2020-12-09 11:11:00,2.090312892040392,0.7506670530145533,0.6037637842292842,0.6530067053757055,0.8573603745173743
2020-12-09 11:12:00,3.451199356845236,1.0848859492559522,0.9227711857142858,1.0869566095238095,1.3450578062499996
2020-12-09 11:13:00,3.434060319791667,1.1641398288690479,1.2186533915178575,1.502975847470238,1.8384070589285721
2020-12-09 11:14:00,4.547556608405108,1.3223053198693193,0.9236649508464507,0.9635294658449659,1.0680435026730026
2020-12-09 11:15:00,2.8897378440476182,0.9333192437499999,0.6838927133928567,0.860012109375,1.0032792486607145
2020-12-09 11:16:00,2.798190228125,0.9561083053571428,0.6160407974702382,0.7545262630952383,0.8884640696428566
2020-12-09 11:17:00,2.6459444342261906,1.0819746700892856,1.054141315029762,1.2021898084821423,1.5077559525297612
2020-12-09 11:18:00,2.5684754051084058,1.0604041498366497,0.8946124710424711,1.0956691768636768,1.2583998424413427
2020-12-09 11:19:00,2.0875410575892857,0.7606312455357143,0.4902669433035716,0.4565102287202381,0.4963049273809524
2020-12-09 11:20:00,4.839475197470238,0.8507584199404761,0.620443854910714,0.5819055090773809,0.676502485267857
2020-12-09 11:21:00,7.915549045982142,3.122195512053571,1.9693451901785715,1.7742697688988087,1.9051009526785714
2020-12-09 11:22:00,5.461034589694087,1.2730834909414905,1.0978364885654883,1.2748001915651914,1.6091087607662604
2020-12-09 11:23:00,5.465723992410718,1.0958122290178571,1.1246530848214282,1.0108626011904764,1.3725237535714283
2020-12-09 11:24:00,3.7125500766369037,1.156529722470238,1.2748283622023813,1.579270167857143,2.370557319345239
2020-12-09 11:25:00,19.68580041891892,14.230142683694664,11.696509806504297,4.003183769824767,2.1518608895158895
2020-12-09 11:26:00,9.291381280505949,3.5491680851190486,2.7008799962797627,2.869007383333333,4.017985963988094
